Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Product rating count (product.metafields.reviews.rating_count),Artwork frame material (product.metafields.shopify.artwork-frame-material),Color (product.metafields.shopify.color-pattern),Frame style (product.metafields.shopify.frame-style),Material (product.metafields.shopify.material),Shape (product.metafields.shopify.shape),Tableware material (product.metafields.shopify.tableware-material),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
jalanethi-pot,Jalanethi Pot,"<div>
<h3>Product Details</h3>
<p><strong>Product Dimensions:</strong></p>
<p><strong>Length:</strong><span> </span>6 Inch</p>
<p><strong>Height:</strong><span> </span>2.75 Inch</p>
<p><strong>Weight:<span> </span></strong>180 gm</p>
<p>Capacity : 180ml</p>
<p><strong>Why Isha Life??<span> </span></strong><strong>Jala Neti Pot</strong><strong>?</strong></p>
<p><span>-</span><span>       </span><span>Effective aid for the Jala Neti nasal cleansing process</span></p>
<p><span>-</span><span>       </span><span>Helps in clearing sinuses</span></p>
</div>
<div>
<h3>Product Description</h3>
<p><span>A yogic nasal cleansing technique practised since ages, Jala Neti, once learned from a qualified teacher, helps you get natural relief from respiratory ailments. Done by pouring saltwater in one nostril and removing it out from the other nostril, the cleansing lets you breathe more freely so that air can enter your lungs unimpeded by mucus, toxins and dirt. The Jala Neti process also has a calming effect on the nervous system.</span></p>
<p><span> </span><span>This amazing ancient process is known to prevent and help with respiratory tract diseases like asthma, pneumonia and bronchitis. It can also play a role in treating insomnia, relieving tiredness and improving your quality of sleep. What’s more, it is known to help with diseases of eyes, nose, throat, tonsillitis, allergic rhinitis, hay fever and may also help with epilepsy.</span></p>
<p><span> </span><span>Our Jala Neti pot is the perfect aid for this traditional process that can relieve you of cold, allergies, sinusitis, headaches, kapha-related ailments, asthma, pneumonia and bronchitis. The pot has a metallic tinge that's beautified by the Isha engraving on it.</span></p>
</div>",Isha Life,Uncategorized,Yoga Accessories,"",false,Title,Default Title,,,,,,,,YS0007600000,298.0,shopify,30,deny,manual,35.00,,true,false,,,,,74181022,https://cdn.shopify.com/s/files/1/0072/6994/1333/files/JNpot1.jpg?v=1743845812,1,"",false,,,,,,,,,,,,,kg,,18.00,active
3-month-refill-camphor,3 Month Bhuta Shuddhi Refill - Camphor,"<h4><span style=""text-decoration: underline;"">Description</span></h4>
<p><span>Bhuta comes from the word panchabhuta or the five elements and Shuddhi means cleansing. Bhuta Shuddhi is a whole system of yoga based on the purification of the five elements, which helps you achieve a state of harmony and balance, enhancing the capability of your physical body, mind and energy.</span></p>
<p><span>Feel the pure aroma of camphor or kapur (known as chandrabhasma or moon powder in Ayurveda) during the Bhuta Shuddhi process. As per traditional systems of medicine, camphor purifies the air by acting as a natural insecticide, and may also help in relieving chest congestion. Popularly used in auspicious Hindu rituals like poojas, it is also known to remove negative energies.</span></p>
<p><span>This pack of camphor that can last for 3 months, is composed of natural ingredients. When lit, these crystals burn without leaving any residue.</span></p>
<p>Read the full article by Sadhguru on: <a href=""https://isha.sadhguru.org/in/en/wisdom/article/bhuta-shuddhi-significance-benefits-practices"">Bhuta Shuddhi - A Comprehensive Guide on It's Significance, Benefits and Practices</a></p>
<p>Also Read:<span> </span><a href=""https://isha.sadhguru.org/in/en/wisdom/article/five-elements-pancha-bhuta"">What are the Five Elements or Pancha Bhutas?</a></p>
<p> </p>
<p><span style=""text-decoration: underline;""><strong>Details</strong></span><br><strong>Why Isha Life’s 3 Month Bhuta Shuddhi Refill – Camphor?</strong></p>
<p><span>-</span><span>          </span><span>Pure natural camphor, free of synthetic ingredients</span></p>
<p><span>-</span><span>          </span><span>Can last for 3 months</span></p>
<p><span>-</span><span>          </span><span>Helps in the Bhuta Shuddhi process</span></p>
<p><span> </span></p>
<p><strong>Also Watch:</strong><span><a href=""https://www.youtube.com/watch?v=jzSX_uBstSA""> Bhuta Shuddhi: The Ultimate Cleansing</a> and<a href=""https://www.youtube.com/watch?v=oBYXZMBEkM""> Bhuta Shuddhi: Mastering the Earth Element</a></span></p>",Isha Life SG,,Program Accessories,Bhuta Shuddhi Kit & Refills,true,Title,Default Title,,,,,,,,0111035,76.0,shopify,79,deny,manual,10.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0111035.jpg?v=1644647392,1,"",false,,,5,,,,,,,,,,kg,,2.45,active
3-month-refill-camphor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0111035_1.jpg?v=1644647409,2,"",,,,,,,,,,,,,,,,,
3-month-refill-camphor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0111035-1.jpg?v=1644647409,3,"",,,,,,,,,,,,,,,,,
3-month-refill-camphor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0111035-2.jpg?v=1644647409,4,"",,,,,,,,,,,,,,,,,
linga-bhairavi-car-photo-small,Linga Bhairavi Car Photo (Small),"<p>Description:</p>

<p>Add this photo of the Linga Bharavi in your car and let the divine grace and compassion of Devi follow and bless you wherever you go.<br>
Dimensions (Inches):<br>
L - 1.5, H - 2</p>",Isha Life,,Photos,"",false,Title,Default Title,,,,,,,,"",66.0,shopify,0,deny,manual,30.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
linga-bhairavi-car-photo-big,Linga Bhairavi Car Photo - Big,"<p>Add this photo of the Linga Bharavi in your car and let the divine grace and compassion of Devi follow and bless you wherever you go.<br>
Dimensions (Inches):<br>
L - 2.5 X H - 3</p>",Isha Life,,Photos,"",false,Title,Default Title,,,,,,,,"",128.0,shopify,0,deny,manual,40.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
radisafe-mobile-phone-radiation-shield,Radisafe - Mobile Phone Radiation Shield,"<p>This well-designed radisafe is square-shaped with rounded corners and has a picture of Sadhguru on it. It helps to stop harmful radiation from your phone from affecting your brain.<br>
Dimensions (Inches):<br>
L - 3.1 , H - 5</p>",Isha Life,,Photos,"",false,Title,Default Title,,,,,,,,"",60.0,shopify,0,deny,manual,300.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
sadhguru-dhyanalinga-two-sided-car-photo-stand,Sadhguru/Dhyanalinga Two sided Car Photo Stand,"<p>Product Description:</p>

<p>This photograph of Sadhguru is meant to be placed on the dashboard of your car and it comes with metal-toned cut-outs at the hinges.<br>
Dimensions (Inches):<br>
L - 4, H - 2.50</p>",Isha Life,,Photos,"",false,Title,Default Title,,,,,,,,"",68.0,shopify,0,deny,manual,80.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
linga-bhairavi-photo-poster,Linga Bhairavi - Photo Poster,"<p>Put up this printed poster of Goddess Bhairavi in your home and let the fierceness and compassion of the Devi empower your life.<br>
Dimensions (Inches):<br>
L - 10 X H - 15</p>",Isha Life,,Photos,"",false,Title,Default Title,,,,,,,,"",634.0,shopify,0,deny,manual,40.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
linga-bhairavi-car-hanging,Linga Bhairavi - Car Hanging,"<p>Description:</p>

<p>This car hanging comprises of a plastic-framed photograph of Linga Bhairavi that is suspended from a contrasting string, sporting a bushy tassel below.<br>
Dimensions (Inches):<br>
L - 2.2 X H - 3.5</p>",Isha Life,,Photos,"",false,Title,Default Title,,,,,,,,"",120.0,shopify,0,deny,manual,40.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
linga-bhairavi-eyelamp-adoptor-2-amps,Linga Bhairavi Eyelamp Adoptor - (2 Amps),"<p>Description:</p>

<p>This lamp showcases the eyes of Bhairavi Devi against a black backdrop that is luminescent when electricity surges through the powerful adaptor that manages its flow.<br>
Dimensions (Inches):<br>
L -4.5 x H - 4.5</p>",Isha Life,,Photos,"",false,Title,Default Title,,,,,,,,"",176.0,shopify,0,deny,manual,250.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
linga-bhairavi-photo-black,Linga Bhairavi - Photo Black,"<p>This photograph of the Devi, which is rectangular in shape, stands upright with a trim border of a darker shade that makes the photo stand out.<br>
Dimensions (Inches):<br>
L - 6 x D - 0.5 x H - 8</p>",Isha Life,,Photos,"",false,Title,Default Title,,,,,,,,"",434.0,shopify,0,deny,manual,130.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
linga-bhairavi-photo-red,Linga Bhairavi - Photo Red,"<p>This photograph of Linga Bhairavi in a fierce red, comes encased in a rectangular frame with a bold trim along its periphery.<br>
Dimensions (Inches):<br>
L - 6 x D - 0.5 x H - 8</p>",Isha Life,,Photos,"",false,Title,Default Title,,,,,,,,"",434.0,shopify,0,deny,manual,130.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
linga-bhairavi-photo-yellow,Linga Bhairavi - Photo Yellow,"<p>The elegant frame of this rectangular photograph of Linga Bhairavi is symmetrical in all proportions and delivers perfection, with its smooth edges and glossy polish.<br>
Dimensions (Inches):<br>
L - 6 x D - 0.5 x H - 8</p>",Isha Life,,Photos,"",false,Title,Default Title,,,,,,,,"",434.0,shopify,0,deny,manual,130.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
linga-bhairavi-photo-21x31,Linga Bhairavi Photo 21x31,"<p>The bright red-colour of Linga Bhairavi in this photo perfectly captures the fierceness and compassion of the Goddess, a symbol of feminine spirit and energy.<br>
Dimensions (Inches):<br>
L - 21 X D - 0.5 X H - 31</p>",Isha Life,,Photos,"",false,Title,Default Title,,,,,,,,"",2858.0,shopify,0,deny,manual,2230.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
scented-sachets-big,Scented Sachets (Big),"<p><span style=""text-decoration: underline;""><strong>Description:</strong></span></p>
<p>These scented sachets are wrapped up in a colorful fabric, so the aroma of the freshener can escape to purify and deodorize the air. </p>
<p>Total 6 small sachets. Suitable for wardrobe, shoe rack, toilet and room.</p>
<p><br><span style=""text-decoration: underline;""><strong> Dimensions (Inches):</strong></span><br> L - 5, D - 2, H - 5.5</p>",Isha Life,,Fragrances,"",false,Title,Default Title,,,,,,,,"",370.0,shopify,0,deny,manual,20.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0072/6994/1333/products/110006.jpg?v=1569154101,1,"",false,,,,,,,,,,,,,kg,,,archived
copper-cuff-style-1,Copper Cuff - Style 1,"<p>This antiquarian copper cuff, with a hammered texture and bowed silhouette, is the only accessory you'll need to upgrade your outfit from plain to chic, effortlessly.<br>
Dimensions (Inches):<br>
Dia - 2.50, D - 2</p>",Isha Life,,Jewellery - Copper,"",false,Title,Default Title,,,,,,,,"",338.0,shopify,0,deny,manual,170.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
copper-cuff-style-2,Copper Cuff - Style 2,"<p>A bold and statement-worthy copper bracelet that adds flair to any outfit with its smooth finish and minimalistic design.<br>
Dimensions (Inches):<br>
Dia - 2.50, D - 1.25</p>",Isha Life,,Jewellery - Copper,"",false,Title,Default Title,,,,,,,,"",304.0,shopify,0,deny,manual,140.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
copper-cuff-style-3,Copper Cuff - Style 3,"<p>Dimensions (Inches):<br>
Dia - 2.50, D - 1.25</p>",Isha Life,,Jewellery - Copper,"",false,Title,Default Title,,,,,,,,"",306.0,shopify,0,deny,manual,140.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
copper-cuff-style-4,Copper Cuff - Style 4,"<p>Dimensions (Inches):<br> Dia - 2.50, D - 1.25</p>",Isha Life,,Jewellery - Copper,"",false,Title,Default Title,,,,,,,,0113499,300.0,shopify,0,deny,manual,5.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,1.64,draft
copper-cuff-style-5,Copper Cuff - Style 5,"<h4><span style=""text-decoration: underline;""><strong>Description</strong></span></h4>
<p>A bold and statement-worthy copper bracelet that adds flair to any outfit with its smooth finish and minimalistic design. S<span>kin friendly and light weight, it will fit perfectly around the wrist as both ends are open.</span></p>
<span style=""text-decoration: underline;""><strong>Dimensions (Inches)</strong></span>
<p>Dia - 2.50, D - 1</p>",Isha Life SG,,Jewellery,Bracelets & Cuffs,false,Title,Default Title,,,,,,,,"",300.0,shopify,0,deny,manual,5.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0113500.jpg?v=1569166276,1,"",false,,,,,,,,,,,,,kg,,,archived
copper-cuff-style-6,Copper Cuff - Style 6,<p>This copper cuff experiments with an abstract cut-out design and delicate silhouette to add a graceful touch to your wrist.</p>,Isha Life,,Jewellery - Copper,"",false,Title,Default Title,,,,,,,,"",288.0,shopify,0,deny,manual,150.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
copper-earring-style-1,Copper Earring - Style 1,"<h4><span style=""text-decoration: underline;""><strong>Description</strong></span></h4>
<p>The unconventional silhouette of this pair of textured dangle earrings strikes a perfect balance with its matt tone and the fine handcraftmanship celebrates simplicity.</p>
<span style=""text-decoration: underline;""><strong>Dimensions (Inches)</strong></span>
<p>L - 0.50, H - 3.50</p>",Isha Life SG,,Jewellery - Earrings,Earrings,true,Title,Default Title,,,,,,,,0113502,250.0,shopify,15,deny,manual,10.00,,true,false,,,,,BC49CA91 - e1,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0113502.jpg?v=1639492043,1,"",false,,,,,,,,,,,,,kg,,2.41,active
copper-earring-style-2,Copper Earring - Style 2,"<h4><span style=""text-decoration: underline;"">Description</span></h4>
<p>This pair of copper dangle earrings with a textured silhouette can be your go-to accessory for all occasions</p>
<span style=""text-decoration: underline;""><strong>Dimensions (Inches)</strong></span>
<p>H - 3.25</p>",Isha Life SG,,Jewellery - Earrings,Earrings,true,Title,Default Title,,,,,,,,0113503,250.0,shopify,13,deny,manual,10.00,,true,false,,,,,257E09E7,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0113503.jpg?v=1639492046,1,"",false,,,,,,,,,,,,,kg,,3.15,active
scented-sachets-small,Scented Sachets (Small),"<p><span style=""text-decoration: underline;""><strong>Description:</strong></span></p>
<p>These scented sachets are wrapped up in a colourful fabric, so the aroma of the freshener can escape to purify and deodorize the air.</p>
<p>Suitable for wardrobe or shoe rack</p>
<p><br> <span style=""text-decoration: underline;""><strong>Dimensions (Inches):</strong></span><br> L - 4, D - 1, H - 4.5</p>",Isha Life,,Fragrances,"",false,Title,Default Title,,,,,,,,"",370.0,shopify,0,deny,manual,10.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0110007.jpg?v=1569154101,1,"",false,,,,,,,,,,,,,kg,,,archived
copper-earring-style-3,Copper Earring - Style 3,"<h4><span style=""text-decoration: underline;""><strong>Description:</strong></span></h4>
<p>This pair of copper hoop earrings, with a hammered crescent-shaped silhouette, has a matte finish that radiates a bohemian charm while its design complements your modish style.</p>
<span style=""text-decoration: underline;""><strong>Dimensions (Inches):</strong></span>
<p>L - 2, H - 2.5</p>",Isha Life SG,,Jewellery - Earrings,Earrings,true,Title,Default Title,,,,,,,,0113504,250.0,shopify,11,deny,manual,10.00,,true,false,,,,,BC49CA91 - e3,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0113504.jpg?v=1639492048,1,"",false,,,,,,,,,,,,,kg,,3.15,active
copper-earring-style-4,Copper Earring - Style 4,"<h4><span style=""text-decoration: underline;""><strong>Description</strong></span></h4>
<p>This pair of copper earrings with concentric circular drops and a delicate hook boasts a hammered texture and matte finish.</p>
<span style=""text-decoration: underline;""><strong>Dimensions (Inches)</strong></span>
<p>L - 2, H - 3.5</p>",Isha Life SG,,Jewellery - Earrings,Earrings,true,Title,Default Title,,,,,,,,0113505,20.0,shopify,6,deny,manual,10.00,,true,false,,,,,996,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0113505.jpg?v=1639492051,1,"",false,,,,,,,,,,,,,kg,,3.15,active
